Index,Price
554,1172377.000000
555,1516011.000000
556,1804206.000000
557,723919.000000
558,642101.000000
559,2766748.000000
560,522368.000000
561,1187382.000000
562,1073964.000000
563,1473901.000000
564,832387.000000
565,1226479.000000
566,552152.000000
567,696725.000000
568,1365930.000000
569,1691080.000000
570,1243527.000000
571,406248.000000
572,354362.000000
573,1446473.000000
574,1849478.000000
575,570027.000000
576,727916.000000
577,944826.000000
578,527347.000000
579,1999761.000000
580,586228.000000
581,689986.000000
582,1677899.000000
583,843346.000000
584,1186423.000000
585,655015.000000
586,2859264.000000
587,1870239.000000
588,1027801.000000
589,2185999.000000
590,708253.000000
591,1254709.000000
592,980768.000000
593,1482930.000000
594,478055.000000
595,2033321.000000
596,542740.000000
597,856653.000000
598,1958802.000000
599,486250.000000
600,1176142.000000
601,1877953.000000
602,523555.000000
603,717406.000000
604,570371.000000
605,1426207.000000
606,683251.000000
607,1052378.000000
608,1421211.000000
609,992736.000000
610,325306.000000
611,496482.000000
612,924635.000000
613,1970757.000000
614,707210.000000
615,639185.000000
616,521426.000000
617,648667.000000
618,1077825.000000
619,1030161.000000
620,310224.000000
621,2572270.000000
622,367461.000000
623,495711.000000
624,302860.000000
625,1903110.000000
626,812568.000000
627,1774557.000000
628,2001596.000000
629,1277164.000000
630,907135.000000
631,1051560.000000
632,1139562.000000
633,836003.000000
634,2111467.000000
635,906304.000000
636,1212403.000000
637,366214.000000
638,995643.000000
639,846308.000000
640,1607820.000000
641,589623.000000
642,1320393.000000
643,1530556.000000
644,939866.000000
645,2761420.000000
646,450451.000000
647,391455.000000
648,770467.000000
649,565785.000000
650,1335041.000000
651,865293.000000
652,558781.000000
653,677506.000000
654,1280408.000000
655,640893.000000
656,2023685.000000
657,694345.000000
658,775303.000000
659,1089123.000000
660,1344030.000000
661,510486.000000
662,973303.000000
663,1018170.000000
664,474762.000000
665,719183.000000
666,428726.000000
667,557031.000000
668,1192738.000000
669,905060.000000
670,1504429.000000
671,621782.000000
672,1405403.000000
673,611968.000000
674,584714.000000
675,521031.000000
676,686427.000000
677,1474159.000000
678,517356.000000
679,1198729.000000
680,676447.000000
681,1138318.000000
682,784943.000000
683,527040.000000
684,554387.000000
685,1603176.000000
686,817170.000000
687,1605817.000000
688,862704.000000
689,1157586.000000
690,1200589.000000
691,1821772.000000
692,748815.000000
693,866691.000000
694,755240.000000
695,616192.000000
696,499419.000000
697,1125392.000000
698,706441.000000
699,2825612.000000
700,699369.000000
701,860165.000000
702,2372612.000000
703,924215.000000
704,2241475.000000
705,789724.000000
706,1357438.000000
707,711594.000000
708,1087645.000000
709,1754470.000000
710,532272.000000
711,995565.000000
712,1222560.000000
713,1047034.000000
714,970249.000000
715,915850.000000
716,559040.000000
717,2178752.000000
718,657051.000000
719,563925.000000
720,1030346.000000
721,942555.000000
722,2362481.000000
723,720233.000000
724,804176.000000
725,528970.000000
726,664933.000000
727,1216734.000000
728,1248125.000000
729,1665377.000000
730,881797.000000
731,996236.000000
732,1601494.000000
733,937904.000000
734,350767.000000
735,774721.000000
736,926526.000000
737,1304797.000000
738,665332.000000
739,1543210.000000
740,874560.000000
741,592626.000000
742,570635.000000
743,2141043.000000
744,1267826.000000
745,1114667.000000
746,2195959.000000
747,790187.000000
748,574351.000000
749,1286949.000000
750,1440843.000000
751,940043.000000
752,1235771.000000
753,907031.000000
754,895987.000000
755,1140644.000000
756,957697.000000
757,402679.000000
758,519265.000000
759,931036.000000
760,1762685.000000
761,922038.000000
762,875159.000000
763,715084.000000
764,409786.000000
765,603303.000000
766,1515961.000000
767,1965840.000000
768,474145.000000
769,713771.000000
770,431924.000000
771,781738.000000
772,665956.000000
773,1158012.000000
774,1329404.000000
775,752028.000000
776,879449.000000
777,1249542.000000
778,1056612.000000
779,1778294.000000
780,909393.000000
781,469896.000000
782,1798628.000000
783,920518.000000
784,720937.000000
785,659839.000000
786,1648194.000000
787,1232845.000000
788,945281.000000
789,479520.000000
790,929327.000000
791,899179.000000
792,1673903.000000
793,961419.000000
794,1551786.000000
795,811062.000000
796,862975.000000
797,751955.000000
798,860440.000000
799,558091.000000
800,1987002.000000
801,1062058.000000
802,2430643.000000
803,2041627.000000
804,492830.000000
805,666056.000000
806,426340.000000
807,1023765.000000
808,634275.000000
809,1230667.000000
810,1131860.000000
811,1603224.000000
812,494388.000000
813,497813.000000
814,1367246.000000
815,837479.000000
816,948461.000000
817,723628.000000
818,705762.000000
819,1244952.000000
820,1148850.000000
821,1079949.000000
822,1419802.000000
823,422827.000000
824,1437848.000000
825,1256102.000000
826,949026.000000
827,835036.000000
828,1107851.000000
829,1430919.000000
830,799504.000000
831,926085.000000
832,542720.000000
833,997115.000000
834,1583097.000000
835,580339.000000
836,560308.000000
837,1143318.000000
838,1231229.000000
839,1156755.000000
840,797872.000000
841,1167243.000000
842,1773308.000000
843,399857.000000
844,1128332.000000
845,1091070.000000
846,682978.000000
847,706052.000000
848,1134987.000000
849,1214921.000000
850,3059748.000000
851,1181978.000000
852,541015.000000
853,742108.000000
854,708138.000000
855,1293483.000000
856,675938.000000
857,1388870.000000
858,786060.000000
859,416660.000000
860,1778445.000000
861,2291119.000000
862,2247124.000000
863,900081.000000
864,1326880.000000
865,485267.000000
866,1004454.000000
867,1242365.000000
868,2253594.000000
869,733955.000000
870,1489023.000000
871,1070038.000000
872,979600.000000
873,592309.000000
874,1517009.000000
875,831558.000000
876,854072.000000
877,618345.000000
878,671564.000000
879,892520.000000
880,377076.000000
881,890587.000000
882,859444.000000
883,433063.000000
884,763918.000000
885,632002.000000
886,1578218.000000
887,708035.000000
888,1094412.000000
889,2502584.000000
890,721484.000000
891,672034.000000
892,1308151.000000
893,433369.000000
894,572866.000000
895,958514.000000
896,859442.000000
897,1189437.000000
898,1079438.000000
899,1001841.000000
900,1143870.000000
901,708624.000000
902,1337003.000000
903,687375.000000
904,1010687.000000
905,661738.000000
906,899298.000000
907,399350.000000
908,1171919.000000
909,515547.000000
910,711810.000000
911,1624947.000000
912,732767.000000
913,1230061.000000
914,944979.000000
915,1267970.000000
916,608395.000000
917,461791.000000
918,888397.000000
919,674646.000000
920,404078.000000
921,1272695.000000
922,1152749.000000
923,630350.000000
924,1254139.000000
925,1369423.000000
926,834542.000000
927,902036.000000
928,1460357.000000
929,746205.000000
930,1885144.000000
931,741106.000000
932,626948.000000
933,1321117.000000
934,747210.000000
935,1093403.000000
936,706198.000000
937,1646582.000000
938,1034696.000000
939,307182.000000
940,854858.000000
941,1912140.000000
942,874338.000000
943,813863.000000
944,1650744.000000
945,942977.000000
946,993146.000000
947,2062603.000000
948,1084293.000000
949,961009.000000
950,1442088.000000
951,732095.000000
952,400169.000000
953,1376309.000000
954,1404687.000000
955,797461.000000
956,708731.000000
957,1083626.000000
958,659630.000000
959,2101198.000000
960,646689.000000
961,866137.000000
962,572688.000000
963,678888.000000
964,419338.000000
965,566284.000000
966,756177.000000
967,663402.000000
968,1093281.000000
969,954588.000000
970,558448.000000
971,2286190.000000
972,993523.000000
973,603460.000000
974,637983.000000
975,1313856.000000
976,805126.000000
977,1016721.000000
978,714497.000000
979,1038463.000000
980,1463608.000000
981,923038.000000
982,1280998.000000
983,1308088.000000
984,613335.000000
985,1114936.000000
986,1329181.000000
987,1026737.000000
988,1058150.000000
989,536136.000000
990,934702.000000
991,445166.000000
992,1054422.000000
993,911738.000000
994,731851.000000
995,788553.000000
996,967064.000000
997,1740713.000000
998,1447288.000000
999,1127250.000000
1000,815294.000000
1001,653908.000000
1002,598264.000000
1003,991113.000000
1004,472559.000000
1005,2547893.000000
1006,792192.000000
1007,397975.000000
1008,904888.000000
1009,1095670.000000
1010,444871.000000
1011,1055664.000000
1012,468850.000000
1013,1574802.000000
1014,1450449.000000
1015,742288.000000
1016,529713.000000
1017,563103.000000
1018,801311.000000
1019,1385304.000000
1020,1420068.000000
1021,321173.000000
1022,569768.000000
1023,760899.000000
1024,296020.000000
1025,2268496.000000
1026,771324.000000
1027,447780.000000
1028,760320.000000
1029,1345787.000000
1030,370373.000000
1031,2346804.000000
1032,610848.000000
1033,1268093.000000
1034,859482.000000
1035,874720.000000
1036,1790744.000000
1037,1360405.000000
1038,677671.000000
1039,2180872.000000
1040,1607762.000000
1041,1017105.000000
1042,686036.000000
1043,396607.000000
1044,508698.000000
1045,1128757.000000
1046,816676.000000
1047,477851.000000
1048,703379.000000
1049,2323520.000000
1050,403731.000000
1051,622683.000000
1052,433200.000000
1053,1220014.000000
1054,1270967.000000
1055,893813.000000
1056,645670.000000
1057,852761.000000
1058,1173928.000000
1059,2053261.000000
1060,1863202.000000
1061,707937.000000
1062,472550.000000
1063,725553.000000
1064,559834.000000
1065,1191844.000000
1066,622110.000000
1067,1285210.000000
1068,1428921.000000
1069,1820538.000000
1070,792520.000000
1071,561738.000000
1072,1018852.000000
1073,635981.000000
1074,1048610.000000
1075,1738730.000000
1076,1449441.000000
1077,1095816.000000
1078,1338756.000000
1079,657619.000000
1080,1005318.000000
1081,1424293.000000
1082,2872898.000000
1083,1134382.000000
1084,707948.000000
1085,734605.000000
1086,566940.000000
1087,3765955.000000
1088,1265433.000000
1089,618547.000000
1090,1376504.000000
1091,550248.000000
1092,1126481.000000
1093,936793.000000
1094,837095.000000
1095,1324092.000000
1096,936355.000000
1097,681065.000000
1098,1439917.000000
1099,661159.000000
1100,852105.000000
1101,1527174.000000
1102,554051.000000
1103,660830.000000
1104,912091.000000
1105,1127340.000000
1106,1223654.000000
1107,1086546.000000
1108,470787.000000
1109,874936.000000
1110,1629974.000000
1111,594142.000000
1112,562400.000000
1113,809443.000000
1114,566542.000000
1115,1712034.000000
1116,1223362.000000
1117,646049.000000
1118,1367476.000000
1119,1612359.000000
1120,1570308.000000
1121,638542.000000
1122,646519.000000
1123,1111694.000000
1124,794609.000000
1125,1112843.000000
1126,1310985.000000
1127,753233.000000
1128,1646907.000000
1129,590324.000000
1130,856918.000000
1131,645712.000000
1132,977906.000000
1133,2781484.000000
1134,924283.000000
1135,1981259.000000
1136,794168.000000
1137,1409613.000000
1138,2135976.000000
1139,778630.000000
1140,1593849.000000
1141,464792.000000
1142,522862.000000
1143,1097660.000000
1144,674453.000000
1145,1135142.000000
1146,503240.000000
1147,521429.000000
1148,622658.000000
1149,744646.000000
1150,784555.000000
1151,1071487.000000
1152,1165446.000000
1153,1201161.000000
1154,2824237.000000
1155,1131421.000000
1156,590354.000000
1157,359474.000000
1158,2335498.000000
1159,979445.000000
1160,908835.000000
1161,578844.000000
1162,1906753.000000
1163,897806.000000
1164,1140474.000000
1165,773136.000000
1166,844043.000000
1167,844269.000000
1168,842109.000000
1169,1012636.000000
1170,749557.000000
1171,802753.000000
1172,1523132.000000
1173,808112.000000
1174,675512.000000
1175,759731.000000
1176,916946.000000
1177,925560.000000
1178,1558450.000000
1179,755494.000000
1180,748382.000000
1181,595431.000000
1182,1379122.000000
1183,1259488.000000
1184,1446590.000000
1185,724172.000000
1186,1292194.000000
1187,664357.000000
1188,823951.000000
1189,573506.000000
1190,844915.000000
1191,609696.000000
1192,535523.000000
1193,608838.000000
1194,1865467.000000
1195,1564742.000000
1196,1595869.000000
1197,731459.000000
1198,1582999.000000
1199,1051126.000000
1200,931857.000000
1201,743884.000000
1202,1976365.000000
1203,1111202.000000
1204,558069.000000
1205,1134771.000000
1206,846624.000000
1207,824530.000000
1208,678906.000000
1209,544973.000000
1210,1801445.000000
1211,734189.000000
1212,1241944.000000
1213,539568.000000
1214,538992.000000
1215,1557443.000000
1216,1243562.000000
1217,840236.000000
1218,1399117.000000
1219,887196.000000
1220,319472.000000
1221,622864.000000
1222,1779912.000000
1223,666845.000000
1224,1099273.000000
1225,547604.000000
1226,739962.000000
1227,676552.000000
1228,1861682.000000
1229,495149.000000
1230,1285262.000000
1231,672750.000000
1232,1017644.000000
1233,1270697.000000
1234,1447017.000000
1235,660697.000000
1236,497067.000000
1237,1471915.000000
1238,489191.000000
1239,1466050.000000
1240,902718.000000
1241,708702.000000
1242,1088117.000000
1243,667518.000000
1244,656619.000000
1245,700883.000000
1246,2105518.000000
1247,1293392.000000
1248,930326.000000
1249,2464028.000000
1250,663010.000000
1251,1500946.000000
1252,677047.000000
1253,450964.000000
1254,702670.000000
1255,1399985.000000
1256,387050.000000
1257,2072755.000000
1258,707041.000000
1259,354890.000000
1260,719810.000000
1261,1000743.000000
1262,1468889.000000
1263,1097093.000000
1264,468724.000000
1265,3395537.000000
1266,1540611.000000
1267,710063.000000
1268,403667.000000
1269,689794.000000
1270,792753.000000
1271,642331.000000
1272,1190872.000000
1273,1652933.000000
1274,654595.000000
1275,520580.000000
1276,3199351.000000
1277,965066.000000
1278,1106193.000000
1279,1540923.000000
1280,945488.000000
1281,2124165.000000
1282,1101046.000000
1283,2105232.000000
1284,633025.000000
1285,2123979.000000
1286,1256922.000000
1287,798500.000000
1288,1370606.000000
1289,1227795.000000
1290,1346425.000000
1291,1555117.000000
1292,568462.000000
1293,976805.000000
1294,848185.000000
1295,899528.000000
1296,304314.000000
1297,1286673.000000
1298,571350.000000
1299,904479.000000
1300,410187.000000
1301,1714593.000000
1302,1764741.000000
1303,957513.000000
1304,2713413.000000
1305,1014722.000000
1306,2266394.000000
1307,536845.000000
1308,835564.000000
1309,619999.000000
1310,1105773.000000
1311,972848.000000
1312,1991430.000000
1313,1607468.000000
1314,1013283.000000
1315,561672.000000
1316,696950.000000
1317,529018.000000
1318,622070.000000
1319,483831.000000
1320,703456.000000
1321,868156.000000
1322,363586.000000
1323,799377.000000
1324,975324.000000
1325,806621.000000
1326,576358.000000
1327,1516170.000000
1328,1588114.000000
1329,1486808.000000
1330,1405697.000000
1331,720910.000000
1332,1862733.000000
1333,896952.000000
1334,596752.000000
1335,1255554.000000
1336,829881.000000
1337,1237028.000000
1338,1388950.000000
1339,1676186.000000
1340,649074.000000
1341,556299.000000
1342,561997.000000
1343,902690.000000
1344,963123.000000
1345,702294.000000
1346,1363649.000000
1347,2368572.000000
1348,630031.000000
1349,1362452.000000
1350,693084.000000
1351,1680122.000000
1352,457498.000000
1353,534176.000000
1354,697903.000000
1355,653986.000000
1356,1028874.000000
1357,901558.000000
1358,1017138.000000
1359,651725.000000
1360,1233408.000000
1361,849773.000000
1362,498324.000000
1363,712068.000000
1364,945265.000000
1365,639322.000000
1366,1259093.000000
1367,532365.000000
1368,1086613.000000
1369,1699351.000000
1370,953021.000000
1371,1085175.000000
1372,1905579.000000
1373,952643.000000
1374,394990.000000
1375,1247078.000000
1376,463583.000000
1377,835308.000000
1378,1082135.000000
1379,1336750.000000
1380,565649.000000
1381,975823.000000
1382,756921.000000
1383,641724.000000
1384,775468.000000
1385,640356.000000
1386,1411858.000000
1387,1591993.000000
1388,829548.000000
1389,1221354.000000
1390,440378.000000
1391,658332.000000
1392,558251.000000
1393,1604962.000000
1394,1277021.000000
1395,583954.000000
1396,1434583.000000
1397,1044152.000000
1398,937819.000000
1399,467269.000000
1400,768070.000000
1401,628852.000000
1402,916709.000000
1403,782813.000000
1404,805823.000000
1405,657333.000000
1406,507675.000000
1407,1032725.000000
1408,612025.000000
1409,1023124.000000
1410,1019162.000000
1411,797402.000000
1412,955333.000000
1413,1444520.000000
1414,833082.000000
1415,2753165.000000
1416,664281.000000
1417,581254.000000
1418,1144407.000000
1419,825710.000000
1420,658288.000000
1421,649635.000000
1422,3161269.000000
1423,1491607.000000
1424,797821.000000
1425,780011.000000
1426,2049095.000000
1427,2888692.000000
1428,728172.000000
1429,958025.000000
1430,1413041.000000
1431,607453.000000
1432,1087179.000000
1433,1478264.000000
1434,792279.000000
1435,724859.000000
1436,734229.000000
1437,1750601.000000
1438,1085048.000000
1439,1932753.000000
1440,455022.000000
1441,2160688.000000
1442,1168765.000000
1443,475933.000000
1444,604919.000000
1445,543271.000000
1446,1952008.000000
1447,816394.000000
1448,1684545.000000
1449,1169066.000000
1450,1972434.000000
1451,917626.000000
1452,606156.000000
1453,470950.000000
1454,753628.000000
1455,1550942.000000
1456,973432.000000
1457,1307698.000000
1458,919259.000000
1459,854085.000000
1460,783198.000000
1461,1223348.000000
1462,976996.000000
1463,1110982.000000
1464,1466368.000000
1465,664369.000000
1466,627613.000000
1467,665560.000000
1468,1028518.000000
1469,1574221.000000
1470,934617.000000
1471,701476.000000
1472,936806.000000
1473,1740685.000000
1474,843703.000000
1475,1342036.000000
1476,915918.000000
1477,1164702.000000
1478,574710.000000
1479,772645.000000
1480,908543.000000
1481,1637839.000000
1482,1802600.000000
1483,796598.000000
1484,865009.000000
1485,909015.000000
1486,686285.000000
1487,1137798.000000
1488,778983.000000
1489,555342.000000
1490,707165.000000
1491,1225049.000000
1492,612619.000000
1493,620903.000000
1494,795295.000000
1495,673241.000000
1496,1244619.000000
1497,1014972.000000
1498,433829.000000
1499,1908064.000000
1500,2148306.000000
1501,616769.000000
1502,1382567.000000
1503,1933392.000000
1504,2254304.000000
1505,897108.000000
1506,675757.000000
1507,892448.000000
1508,807395.000000
1509,693376.000000
1510,713851.000000
1511,1437197.000000
1512,583056.000000
1513,2561280.000000
1514,678008.000000
1515,380993.000000
1516,945650.000000
1517,1777139.000000
1518,891157.000000
1519,1453651.000000
1520,1275614.000000
1521,1306190.000000
1522,941495.000000
1523,852745.000000
1524,896225.000000
1525,1419166.000000
1526,712833.000000
1527,562571.000000
1528,836019.000000
1529,1537561.000000
1530,708185.000000
1531,396987.000000
1532,1026127.000000
1533,581561.000000
1534,860077.000000
1535,1142692.000000
1536,1287994.000000
1537,1375977.000000
1538,1232781.000000
1539,892090.000000
1540,1884744.000000
1541,642324.000000
1542,1611174.000000
1543,697504.000000
1544,505538.000000
1545,440564.000000
1546,805543.000000
1547,1045702.000000
1548,1030218.000000
1549,813693.000000
1550,402343.000000
1551,892687.000000
1552,1051065.000000
1553,987505.000000
1554,826760.000000
1555,1801315.000000
1556,520866.000000
1557,605782.000000
1558,986130.000000
1559,877537.000000
1560,1152478.000000
1561,716586.000000
1562,1370402.000000
1563,888617.000000
1564,1079841.000000
1565,1004250.000000
1566,849798.000000
1567,1408099.000000
1568,1108748.000000
1569,420767.000000
1570,2663047.000000
1571,1469856.000000
1572,1711458.000000
1573,1141316.000000
1574,1763732.000000
1575,1488645.000000
1576,1354155.000000
1577,1633460.000000
1578,425868.000000
1579,674310.000000
1580,1730620.000000
1581,671694.000000
1582,1342608.000000
1583,685741.000000
1584,1385381.000000
1585,705200.000000
1586,1175301.000000
1587,1417754.000000
